Device Active,Location Active,Address,City,State,Zip,Serial Number,First EOD Date,Dispenses,Acceptance,BNR_Total,Dispense_Rate,Acceptance_Rate,BNR_Rate,Days Active,Wear Rate,Maintenance Flag
1,1,58763 Tracy Stream Apt. 416,Nicholsonland,WA,1769,FAKE001970,11/26/2021,2717890,5595886,8313776,2117.8,4360.35,6478.15,1301,6385.388632872504,True
1,1,627 Paul Pike,Leblanchaven,IN,81331,FAKE001971,4/7/2021,5951667,2407247,8358914,3923.68,1586.99,5510.67,1534,5445.546579804561,True
1,1,03530 Morris Prairie Suite 477,Davisbury,NM,19010,FAKE001972,4/23/2020,4781574,1348545,6130119,2563.45,722.97,3286.42,1883,3253.7786624203823,True
1,1,0788 Cervantes Corners Suite 405,Port Amandaton,MN,33519,FAKE001973,7/31/2020,6992888,2852215,9845103,3957.98,1614.36,5572.34,1784,5515.463865546219,True
1,1,2922 Howell Trafficway,Lake Catherinebury,MD,41823,FAKE001974,1/14/2022,2912885,4273701,7186586,2360.33,3463.0,5823.33,1252,5735.503591380686,True
1,1,48341 Nicole Mission,Yatesmouth,VA,86019,FAKE001975,6/6/2023,5916886,5410343,11327229,8139.18,7442.39,15581.57,744,15204.33422818792,True
1,1,4431 Clark Run Suite 205,South Williamborough,IA,75598,FAKE001976,1/20/2021,5463438,5403760,10867198,3428.63,3391.17,6819.8,1611,6741.437965260546,True
1,1,05433 Murray Hill,Perezhaven,KS,62981,FAKE001977,2/20/2019,5205080,6258570,11463650,2269.01,2728.25,4997.26,2311,4958.326124567474,True
1,1,9253 Yesenia Vista,Daniellemouth,SC,98907,FAKE001978,10/17/2020,6035046,4576163,10611209,3574.55,2710.45,6285.0,1706,6216.29115407147,True
1,1,39445 Hess Canyon Suite 306,Davidstad,FL,36655,FAKE001979,6/19/2019,3919853,2748979,6668832,1802.65,1264.19,3066.84,2192,3040.9630642954858,True
1,1,888 Warren Forks Apt. 450,Oliverport,AZ,99537,FAKE001980,5/10/2020,2943900,6022286,8966186,1592.27,3257.28,4849.55,1866,4802.456347080878,True
1,1,15949 Maureen Stravenue,Jessicaport,AR,67286,FAKE001981,2/15/2019,6347619,4296324,10643943,2761.58,1869.15,4630.73,2316,4593.846784635304,True
1,1,8268 Joseph Knolls,Welchside,NH,48155,FAKE001982,11/26/2020,6482970,5074263,11557233,3933.35,3078.66,7012.01,1666,6932.953209358128,True
1,1,6917 Jacqueline Extensions Apt. 204,Robinton,TN,96593,FAKE001983,11/12/2019,4341529,3117109,7458638,2140.2,1536.61,3676.82,2046,3643.6922325354176,True
1,1,10574 Lee Valley,Anthonyburgh,CT,23135,FAKE001984,6/28/2019,3903619,4471262,8374881,1802.74,2064.89,3867.63,2183,3834.6524725274726,True
1,1,1037 Matthew Land,New Patriciamouth,GA,13172,FAKE001985,12/18/2022,1193172,3297712,4490884,1330.75,3677.95,5008.69,914,4908.0699453551915,True
1,1,6577 Karen Islands Suite 654,North Marcushaven,NY,96548,FAKE001986,6/29/2018,3123132,3144523,6267655,1234.78,1243.23,2478.01,2547,2459.833202511774,True
1,1,889 Gomez Mall Apt. 768,Johntown,PA,68114,FAKE001987,4/2/2018,6424116,6476801,12900917,2454.02,2474.15,4928.17,2635,4894.126327769348,True
1,1,5147 George Canyon Suite 416,Stephenstown,SD,31951,FAKE001988,1/26/2022,4611802,1113288,5725090,3773.22,910.86,4684.08,1240,4613.287671232877,True
1,1,67741 Charles Views,Jennifermouth,NM,35150,FAKE001989,12/29/2019,6225691,4759600,10985291,3142.5,2402.47,5544.97,1999,5492.6455,True
1,1,019 Nicole Curve Suite 964,Lake Michaelfort,NE,32608,FAKE001990,7/28/2022,5704110,6955063,12659173,5485.67,6688.72,12174.38,1057,11965.191871455576,True
1,1,79794 Richard Parks,Lake Danielle,TN,34046,FAKE001991,10/29/2022,3107699,2931615,6039314,3282.37,3096.39,6378.76,964,6258.356476683938,True
1,1,698 Madison Overpass Suite 691,Jasonstad,MI,91676,FAKE001992,5/31/2022,3428150,4627467,8055617,3124.21,4217.2,7341.41,1115,7218.294802867384,True
1,1,85332 Ortiz Rapids,North Michaelfurt,LA,36640,FAKE001993,11/18/2018,6127595,2896908,9024503,2566.07,1213.14,3779.21,2405,3750.832502078138,True
1,1,878 Lowe Islands Suite 671,Ashleyburgh,NE,15432,FAKE001994,10/10/2022,5569958,1789749,7359707,5771.82,1854.61,7626.43,983,7479.377032520325,True
1,1,19536 Andrew Well,Reedstad,MI,4822,FAKE001995,1/17/2021,3954043,5767904,9721947,2477.14,3613.49,6090.63,1614,6019.781424148607,True
1,1,047 Stephanie Underpass,Charleshaven,ID,68037,FAKE001996,6/21/2019,4873631,5227675,10101306,2243.15,2406.1,4649.25,2190,4610.363304427202,True
1,1,95946 Mercer Dam Suite 572,Catherinetown,ME,73062,FAKE001997,9/19/2018,6273127,3442810,9715937,2563.37,1406.82,3970.19,2465,3939.9582319545825,True
1,1,743 Wilson Track Apt. 351,East Marcus,UT,19971,FAKE001998,12/4/2018,2449134,2010401,4459535,1032.73,847.73,1880.46,2389,1865.9142259414225,True
1,1,8127 Michelle Island,Lake Grant,MD,63432,FAKE001999,1/21/2018,2884981,3060988,5945969,1072.91,1138.37,2211.27,2706,2196.5160694495753,True
1,1,94857 Barry Loop Suite 296,Albertborough,VA,92246,FAKE002000,6/25/2020,3820926,6706378,10527304,2119.97,3720.9,5840.87,1820,5781.056562328391,True
1,1,4257 Scott Way Suite 434,East Kristin,OR,58349,FAKE002001,10/2/2019,2066545,4406268,6472813,998.52,2129.04,3127.56,2087,3100.0062260536397,True
1,1,6139 Denise Place,Port James,MA,86047,FAKE002002,10/27/2021,3748783,6164440,9913223,2854.14,4693.3,7547.43,1331,7442.35960960961,True
1,1,5403 Fuentes Coves,South Evanshire,WI,30807,FAKE002003,10/20/2023,3719397,2482501,6201898,6302.51,4206.59,10509.1,608,10183.740558292282,True
1,1,114 Scott Loaf,Hardingside,ME,72511,FAKE002004,5/9/2019,2814094,2116643,4930737,1270.16,955.36,2225.52,2233,2207.133840644584,True
1,1,58405 Owens Rest Suite 224,Kristinaside,GA,12485,FAKE002005,4/18/2021,2115054,2240205,4355259,1405.35,1488.51,2893.86,1523,2857.781496062992,True
1,1,81693 Mendez Coves,Turnerland,OR,77888,FAKE002006,2/14/2022,5270912,1174744,6445656,4381.15,976.44,5357.58,1221,5274.677577741408,True
1,1,72836 Leach Divide,Kennethtown,LA,99590,FAKE002007,3/19/2021,1855127,2176875,4032002,1208.47,1418.07,2626.54,1553,2594.5958815958816,True
1,1,8278 Donna Passage Suite 777,Snyderside,ME,60553,FAKE002008,5/13/2018,4859407,6100699,10960106,1885.87,2367.6,4253.47,2594,4223.547591522158,True
1,1,870 Anthony Vista Apt. 262,South Teresa,AZ,66602,FAKE002009,9/7/2018,4983520,1723201,6706721,2026.58,700.75,2727.33,2477,2706.505649717514,True
1,1,83658 Gregory Mountain Apt. 560,Hurleyborough,MS,63163,FAKE002010,12/24/2019,1243962,5327014,6570976,626.18,2681.47,3307.65,2004,3277.2947630922695,True
1,1,514 Deborah Square Apt. 695,South Marieville,WY,74640,FAKE002011,10/2/2021,5296289,5165842,10462131,3958.11,3860.63,7818.74,1356,7709.750184229919,True
1,1,56772 Dyer Corners Apt. 449,Richardfort,NJ,81940,FAKE002012,6/30/2022,2592720,4595664,7188384,2429.5,4306.35,6735.84,1085,6619.138121546961,True
1,1,138 Linda Greens Apt. 225,Churchhaven,MA,93289,FAKE002013,1/15/2023,2268888,5459454,7728342,2612.9,6287.22,8900.11,886,8712.899661781285,True
1,1,7084 Steven Lock Suite 369,New Michaelberg,TN,70613,FAKE002014,11/9/2019,1570206,5273702,6843908,773.01,2596.23,3369.23,2049,3338.491707317073,True
1,1,620 Derrick Lake,Nicholasstad,NY,45942,FAKE002015,4/29/2018,2418023,4160733,6578756,933.45,1606.2,2539.64,2608,2521.562284400153,True
1,1,23903 Deborah Drive,Patrickland,TX,75967,FAKE002016,1/24/2019,1893809,6218979,8112788,816.14,2680.09,3496.23,2338,3468.485677640017,True
1,1,692 Shelby Lodge,West Regina,OH,55193,FAKE002017,4/12/2020,2350057,5400162,7750219,1252.54,2878.19,4130.73,1894,4089.8253298153036,True
1,1,950 Dana Glen Apt. 211,Matthewmouth,WY,50440,FAKE002018,6/20/2023,1341473,2949722,4291195,1883.11,4140.72,6023.83,730,5870.30779753762,True
1,1,8581 Kennedy Valleys Apt. 755,South Christopherfort,OH,61161,FAKE002019,3/5/2019,5568414,6098929,11667343,2441.96,2674.61,5116.57,2298,5074.964332318399,True
1,1,4620 Mackenzie Rapids Suite 627,Phillipside,WA,56065,FAKE002020,9/8/2018,6884616,5156057,12040673,2800.71,2097.52,4898.23,2476,4860.990310859911,True
1,1,77290 Kenneth Turnpike,South Kayla,DC,70789,FAKE002021,1/27/2018,5981402,4183684,10165086,2229.75,1559.59,3789.34,2700,3763.452795261014,True
1,1,46076 Coleman Mall Apt. 701,Lake Paul,WI,93972,FAKE002022,7/4/2018,5190980,6141025,11332005,2056.04,2432.33,4488.36,2542,4456.15611482501,True
1,1,405 Mario Manor Suite 903,New Deniseton,MN,21278,FAKE002023,6/30/2020,1814855,2711741,4526596,1009.49,1508.37,2517.86,1815,2492.6189427312775,True
1,1,4908 Joann Crossing Apt. 095,Mccoyfort,NE,78983,FAKE002024,12/16/2023,1918355,2802870,4721225,3595.16,5252.81,8847.97,551,8552.94384057971,True
1,1,5963 Gray Point Suite 207,Natashaland,AL,39545,FAKE002025,10/23/2020,2787507,1789903,4577410,1656.41,1063.6,2720.01,1700,2691.0111699000586,True
1,1,70663 Shannon Center,Hickmanland,RI,52593,FAKE002026,4/2/2020,5278978,5160564,10439542,2798.64,2735.86,5534.5,1904,5480.074540682414,True
1,1,56463 April Plaza,North Michael,MS,20990,FAKE002027,6/30/2023,5702786,6502489,12205275,8119.74,9258.37,17378.11,720,16928.259361997225,True
1,1,24717 Moore Springs Apt. 228,East Patriciaview,MN,17325,FAKE002028,1/21/2021,2087043,2636124,4723167,1310.49,1655.27,2965.76,1610,2931.8230912476724,True
1,1,24763 Robert Street Apt. 066,North Sarah,LA,46928,FAKE002029,2/27/2021,6483481,4159693,10643174,4168.99,2674.75,6843.74,1573,6761.864040660737,True
1,1,6104 Jonathon Plaza Apt. 014,Port Taylor,OK,89732,FAKE002030,8/22/2021,1311199,4389775,5700974,950.74,3183.01,4133.75,1397,4077.949928469242,True
1,1,4056 Benitez Pass Suite 068,Marytown,PA,21060,FAKE002031,10/2/2023,4628063,3465725,8093788,7607.09,5696.57,13303.67,626,12908.75279106858,True
1,1,679 Nicole Ranch,Donton,WA,73179,FAKE002032,2/28/2023,2152453,4415896,6568349,2610.43,5355.46,7965.88,842,7791.6358244365365,True
1,1,179 Jeff Way Suite 934,West Amyhaven,KS,75732,FAKE002033,11/19/2019,6505297,3009082,9514379,3218.43,1488.71,4707.15,2039,4663.911274509804,True
1,1,53152 Eric Pines,Port Robinfort,KS,30105,FAKE002034,5/2/2020,4514308,2419219,6933527,2432.06,1303.34,3735.4,1874,3697.881066666667,True
1,1,708 Katelyn Square Apt. 738,Blakechester,SD,34840,FAKE002035,6/27/2020,2790075,2159001,4949076,1549.59,1199.09,2748.68,1818,2720.7674546454095,True
1,1,596 Daniel Circles Apt. 439,West Brendabury,MI,46287,FAKE002036,11/29/2018,3090875,1878834,4969709,1300.83,790.73,2091.56,2394,2075.0350730688933,True
1,1,9820 Sharon Island Suite 819,East Maxstad,NV,40428,FAKE002037,1/6/2022,2114561,5312226,7426787,1702.12,4276.08,5978.2,1260,5889.601110229976,True
1,1,475 Diana Creek Apt. 129,Hallview,NM,50686,FAKE002038,7/25/2022,2484285,4939458,7423743,2382.88,4737.83,7120.71,1060,6996.930254476909,True
1,1,894 Robin Gardens,Jessicaborough,WV,27061,FAKE002039,5/17/2020,1958123,5977839,7935962,1063.29,3246.05,4309.34,1859,4266.64623655914,True
1,1,288 Francis Orchard Apt. 844,North Reginachester,PA,79498,FAKE002040,3/30/2020,2858447,2358989,5217436,1512.47,1248.2,2760.67,1907,2734.5052410901467,True
1,1,1853 Jon Light,West Jamesborough,OR,93273,FAKE002041,5/14/2019,3591137,6445047,10036184,1624.9,2916.22,4541.12,2228,4502.550022431584,True
1,1,50205 Weber Junction Apt. 322,West Teresaton,WA,44272,FAKE002042,7/4/2023,1630284,3307347,4937631,2333.35,4733.66,7067.01,716,6886.514644351464,True
1,1,73907 Tonya Via Apt. 353,Port Jenniferstad,UT,80536,FAKE002043,7/29/2018,6537265,1903985,8441250,2615.73,761.83,3377.56,2517,3352.36298649722,True
1,1,29083 Chad Tunnel Suite 876,Hansonborough,DC,40083,FAKE002044,1/16/2022,2991653,1475098,4466751,2427.74,1197.05,3624.79,1250,3570.5443645083933,True
1,1,2281 Joseph Lodge,Lindaland,VT,49420,FAKE002045,6/6/2020,6994653,5186730,12181383,3840.04,2847.49,6687.53,1839,6620.316847826087,True
1,1,957 Mullen Stravenue Suite 577,Port Aaron,OR,68028,FAKE002046,8/20/2022,2921914,3339026,6260940,2875.6,3286.1,6161.7,1034,6049.217391304348,True
1,1,285 Kelsey Green,Joneschester,VT,51377,FAKE002047,12/21/2021,6792746,5595653,12388399,5396.51,4445.48,9841.99,1276,9701.173844949099,True
1,1,293 Shane Mews Apt. 733,Diazburgh,GA,67743,FAKE002048,8/1/2023,4103177,2333689,6436866,6120.38,3480.98,9601.36,688,9342.330914368651,True
1,1,3947 Jon Throughway Apt. 883,New Matthewview,SD,66008,FAKE002049,6/27/2018,3648114,4871458,8519572,1441.29,1924.61,3365.91,2549,3341.0086274509804,True
1,1,3739 Burgess Islands,South Heather,DE,25887,FAKE002050,7/20/2019,1474914,5276193,6751107,688.09,2461.5,3149.59,2161,3122.621184088807,True
1,1,59367 Briggs Crescent Suite 507,South Christopherstad,OK,48281,FAKE002051,6/25/2019,3073077,6818338,9891415,1417.4,3144.83,4562.22,2186,4522.823502514861,True
1,1,09089 Rivera Mountains Apt. 667,Port Kevinhaven,NV,92546,FAKE002052,12/28/2020,4404654,4764867,9169521,2725.18,2948.04,5673.22,1634,5608.269724770642,True
1,1,995 White Avenue,Port Bradleychester,LA,99120,FAKE002053,1/18/2023,4021241,5797521,9818762,4645.58,6697.65,11343.23,883,11107.196832579186,True
1,1,0436 Amanda Hill,Amandahaven,CA,68676,FAKE002054,5/18/2022,2761595,6917227,9678822,2487.8,6231.43,8719.24,1128,8572.915854738707,True
1,1,32256 Kenneth Crest,Calvinland,MD,49082,FAKE002055,6/23/2018,1760097,2156510,3916607,694.13,850.46,1544.59,2553,1533.5187940485514,True
1,1,37977 Delgado Row Suite 570,West Hollymouth,SC,61351,FAKE002056,3/28/2019,4735945,5854554,10590499,2097.87,2593.38,4691.25,2275,4653.1190685413,True
1,1,383 Jasmine Harbor Apt. 749,North Traceyhaven,DC,65970,FAKE002057,4/11/2021,4337103,4672768,9009871,2867.89,3089.84,5957.73,1530,5884.958197256695,True
1,1,1193 Christian Trace,Sheliabury,CO,85734,FAKE002058,10/14/2020,2828456,1131962,3960418,1671.68,669.01,2340.69,1709,2316.033918128655,True
1,1,446 Kara Flat Suite 423,East Michael,KY,8680,FAKE002059,4/10/2023,3172929,4493931,7666860,4049.61,5735.6,9785.21,801,9559.675810473815,True
1,1,74319 Jamie Inlet,Chelseaton,HI,71132,FAKE002060,10/21/2019,2117699,1657959,3775658,1032.8,808.58,1841.38,2068,1824.8709521507974,True
1,1,9925 Ortiz Track,Juliemouth,AK,75146,FAKE002061,4/5/2018,4746391,5602548,10348939,1815.66,2143.17,3958.83,2632,3930.4743638435243,True
1,1,9450 Megan Corners,New Williamhaven,ID,9129,FAKE002062,2/5/2023,6249406,4615538,10864944,7375.12,5446.94,12822.06,865,12546.124711316397,True
1,1,28941 Porter Canyon Suite 112,East Leah,HI,45446,FAKE002063,12/25/2022,1818388,6846941,8665329,2044.69,7699.07,9743.76,907,9543.313876651982,True
1,1,698 Reginald Camp Suite 661,Lake Davidville,TN,28871,FAKE002064,10/29/2022,2701279,3009335,5710614,2853.11,3178.48,6031.59,964,5917.734715025907,True
1,1,246 Brian Junctions,Calhounberg,AZ,70439,FAKE002065,7/14/2020,5627684,1476616,7104300,3155.95,828.07,3984.02,1801,3942.4528301886794,True
1,1,6888 Helen Curve,West Ravenfurt,HI,51091,FAKE002066,11/13/2019,4685918,2955310,7641228,2311.01,1457.51,3768.52,2045,3734.715542521994,True
1,1,0141 Howard Springs,New Dennischester,IA,36850,FAKE002067,8/20/2022,6687252,4676377,11363629,6581.26,4602.26,11183.51,1034,10979.351690821257,True
1,1,013 Janice Stream Suite 980,Harrisonmouth,NH,29085,FAKE002068,8/18/2020,6184406,6733108,12917514,3536.9,3850.71,7387.61,1766,7310.421052631579,True
1,1,303 Hunter Greens,Melissafort,KY,52874,FAKE002069,8/16/2023,1627174,4151344,5778518,2481.14,6330.02,8811.16,673,8573.46884272997,True
1,1,9710 Mendoza Point Suite 847,Brennanside,TN,26719,FAKE002070,1/17/2022,2850165,2984374,5834539,2314.64,2423.63,4738.27,1249,4667.6312,True
1,1,7867 Perez Haven,East Amanda,NJ,36281,FAKE002071,8/30/2018,1502599,6815761,8318360,609.01,2762.45,3371.46,2485,3346.082059533387,True
1,1,8461 Jasmine Pass Apt. 998,East Maria,VT,76336,FAKE002072,8/20/2018,5537752,4507946,10045698,2235.38,1819.69,4055.06,2495,4024.71875,True
1,1,419 Perez Track Apt. 676,Scottborough,KY,42607,FAKE002073,11/25/2019,3883804,3287449,7171253,1926.69,1630.85,3557.54,2033,3525.689773844641,True
1,1,089 Martha Centers,Greenshire,NE,46724,FAKE002074,7/5/2018,4924875,6967615,11892490,1951.34,2760.72,4712.06,2541,4678.398898505114,True
1,1,29100 Hayes Course,New Carlport,DE,63161,FAKE002075,6/16/2022,1581980,3914977,5496957,1462.39,3619.02,5081.41,1099,4997.233636363636,True
1,1,0594 Juan Motorway,Donaldberg,NY,76493,FAKE002076,5/9/2021,5265952,3180058,8446010,3546.25,2141.55,5687.8,1502,5619.434464404524,True
1,1,998 Ernest Parks Suite 684,East Teresaton,MD,1118,FAKE002077,11/6/2022,6672947,5391762,12064709,7109.66,5744.62,12854.28,956,12606.80146290491,True
1,1,48066 Medina Drives,Kennethhaven,MS,37778,FAKE002078,6/2/2023,5219485,3396830,8616315,7143.99,4649.3,11793.29,748,11503.758344459278,True
1,1,80710 Marisa Garden Apt. 550,South Rhonda,MN,69555,FAKE002079,8/31/2021,1038641,6362086,7400727,758.13,4643.83,5401.96,1388,5328.097192224622,True
1,1,9952 Katherine Ports,Lake Michaeltown,AK,86124,FAKE002080,7/16/2018,5354548,6465149,11819697,2130.83,2572.79,4703.62,2530,4669.971157645199,True
1,1,61588 Lowe Rest Apt. 960,West Aprilfurt,VT,38957,FAKE002081,10/23/2023,3084215,1682516,4766731,5250.54,2864.3,8114.84,605,7865.892739273927,True
1,1,19281 Herrera Keys,Nathanburgh,IL,23761,FAKE002082,12/5/2021,3864302,5250941,9115243,3032.64,4120.86,7153.5,1292,7049.685228151586,True
1,1,37173 Laura Fords,Kellieport,WV,8319,FAKE002083,1/26/2021,4259365,2205103,6464468,2683.75,1389.4,4073.15,1605,4025.19800747198,True
1,1,2190 Mays Gateway Suite 224,Lake Austin,MA,78801,FAKE002084,6/10/2019,1685014,1497136,3182150,771.66,685.62,1457.28,2201,1445.1180744777475,True
1,1,18734 Jessica Springs,Davisburgh,NM,78492,FAKE002085,6/16/2023,6211158,2251243,8462401,8663.55,3140.12,11803.66,734,11513.47074829932,True
1,1,17020 Marie Turnpike,East Jennifer,ME,48890,FAKE002086,7/25/2019,6268089,1794179,8062268,2930.49,838.82,3769.31,2156,3737.7227630968937,True
1,1,979 Wood Path Apt. 357,Ramirezhaven,WY,21401,FAKE002087,7/22/2018,6291261,3600637,9891898,2509.97,1436.51,3946.48,2524,3917.583366336634,True
1,1,200 William Spurs,West Dianatown,OH,32843,FAKE002088,8/22/2020,3507006,1982916,5489922,2009.87,1136.41,3146.29,1762,3113.9659671015315,True
1,1,99974 Jeffrey Expressway Apt. 743,East Kathleentown,SD,74203,FAKE002089,2/29/2020,2379738,6208969,8588707,1240.03,3235.35,4475.37,1937,4431.737358101135,True
1,1,5466 Kelley Islands Suite 687,South Jennifer,OH,43987,FAKE002090,8/23/2020,6945329,4950966,11896295,3982.47,2838.89,6821.36,1761,6751.586265607264,True
1,1,69013 Tiffany Causeway Suite 952,Oconnorberg,NE,86973,FAKE002091,8/6/2023,4034361,5116380,9150741,6058.95,7683.97,13742.92,683,13378.276315789473,True
1,1,26753 Corey Loop Suite 236,Lake Christinaberg,AL,68773,FAKE002092,4/13/2021,4414217,6418399,10832616,2922.4,4249.26,7171.66,1528,7084.771746239372,True
1,1,617 Massey Flats Apt. 095,Costaberg,SC,66824,FAKE002093,9/1/2022,6881237,5027018,11908255,6852.13,5005.75,11857.88,1022,11640.522971652004,True
1,1,5363 Alec Neck,Bennettbury,MI,3217,FAKE002094,2/4/2023,1128526,5125479,6254005,1330.38,6042.24,7372.61,866,7213.385236447521,True
1,1,841 David Gardens,East Melissa,FL,70248,FAKE002095,7/5/2020,3303477,2371208,5674685,1843.13,1322.98,3166.11,1810,3133.4538928768634,True
1,1,297 Wright Harbors Suite 393,Sarahtown,LA,72737,FAKE002096,3/31/2021,3174177,1350780,4524957,2083.83,886.78,2970.61,1541,2934.4727626459144,True
1,1,746 Courtney Shore Suite 451,Barnettton,DC,62468,FAKE002097,12/27/2020,2580604,6847127,9427731,1595.73,4233.96,5829.69,1635,5762.671760391198,True
1,1,3473 Kelley Drives,Lopezmouth,KY,17213,FAKE002098,1/4/2021,3217879,1924698,5142577,1998.81,1195.54,3194.35,1627,3158.8310810810813,True
1,1,77613 Eric Mews,Morrisport,TX,15720,FAKE002099,4/11/2020,6423134,6613649,13036783,3421.75,3523.25,6945.0,1895,6875.940400843881,True
1,1,468 Robertson Island Apt. 724,Lisastad,MA,93621,FAKE002100,3/29/2021,6809156,3635820,10444976,4464.82,2384.04,6848.86,1543,6764.880829015544,True
1,1,11426 Melissa Fords,Matthewberg,FL,44203,FAKE002101,2/7/2018,5338591,1141053,6479644,1998.27,427.1,2425.38,2689,2408.789591078067,True
1,1,27633 Christina Forest,Floresview,LA,12855,FAKE002102,3/3/2022,4614309,3333152,7947461,3888.45,2808.82,6697.27,1204,6595.403319502075,True
1,1,98157 Cooper Crossroad,Brownstad,HI,33261,FAKE002103,5/1/2020,4754901,2514661,7269562,2560.42,1354.09,3914.51,1875,3875.0330490405117,True
1,1,3815 Mueller Station,Powellview,IL,58420,FAKE002104,2/17/2019,5194236,3446235,8640471,2261.59,1500.5,3762.09,2314,3732.3848812095034,True
1,1,803 Fischer Spur,South Joshua,OK,20304,FAKE002105,2/28/2020,1423828,2452696,3876524,741.57,1277.44,2019.01,1938,1999.238782877772,True
1,1,72485 Patricia Way Suite 577,New Lisaberg,ID,731,FAKE002106,2/26/2022,2911108,2368201,5279309,2443.78,1988.03,4431.8,1209,4363.065289256198,True
1,1,16395 Davis Plaza,Port Ryan,NH,80754,FAKE002107,10/27/2021,5893330,4365143,10258473,4486.89,3323.4,7810.29,1331,7701.556306306306,True
1,1,33136 Johnathan Gardens Suite 123,East Christina,NM,13234,FAKE002108,6/8/2018,2894966,6074191,8969157,1135.15,2381.76,3516.91,2568,3491.302841572596,True
1,1,4285 Christopher Inlet,Port Steven,OH,9584,FAKE002109,3/17/2018,6128068,6137119,12265187,2327.15,2330.59,4657.74,2651,4624.88197586727,True
1,1,8265 Brandy Camp,East Donaldstad,HI,79079,FAKE002110,7/13/2022,3601754,1361806,4963560,3415.88,1291.53,4707.41,1072,4625.871388630009,True
1,1,4010 Daniel Mountains,East Alvin,TX,42726,FAKE002111,7/29/2021,1087838,1456263,2544101,774.95,1037.4,1812.35,1421,1789.1005625879043,True
1,1,569 Ashley Vista,West Frankberg,ID,24727,FAKE002112,7/8/2022,5624438,5650618,11275056,5306.64,5331.34,10637.98,1077,10459.235621521335,True
1,1,69398 Nicole Burgs,West Christine,OK,98086,FAKE002113,7/29/2019,1652709,6318698,7971407,774.33,2960.46,3734.79,2152,3702.4649326521135,True
1,1,148 Andrew Ridges,Moraton,SD,64373,FAKE002114,4/24/2023,6043180,1754569,7797749,7849.99,2279.16,10129.14,787,9895.620558375635,True
1,1,13461 Russell Haven Suite 305,Port Katherineton,MA,14771,FAKE002115,2/3/2020,1345655,4924233,6269888,691.66,2531.02,3222.67,1963,3192.4073319755603,True
1,1,47594 Webb Ranch Suite 206,Fergusontown,HI,39658,FAKE002116,12/24/2021,6990166,2056518,9046684,5569.49,1638.55,7208.05,1273,7101.007849293564,True
1,1,86868 Eric Walks Apt. 945,Simpsonmouth,DC,57174,FAKE002117,1/26/2021,5534933,4148585,9683518,3487.47,2613.95,6101.42,1605,6029.587795765878,True
1,1,016 Peter Hollow Apt. 309,Port Ariel,NV,64327,FAKE002118,4/22/2020,1362862,2756043,4118905,730.29,1476.82,2207.11,1884,2185.0954907161804,True
1,1,424 Mitchell Extension,Christopherland,UT,59733,FAKE002119,11/5/2020,3968153,3748149,7716302,2377.3,2245.5,4622.8,1687,4571.268957345972,True
1,1,1193 Roger Lodge Suite 628,Priceshire,AL,31442,FAKE002120,10/17/2021,5972884,3110874,9083758,4512.98,2350.51,6863.49,1341,6768.821162444113,True
1,1,18497 Virginia Village Suite 764,Derrickstad,OH,19426,FAKE002121,6/17/2019,5980428,5319737,11300165,2747.95,2444.37,5192.32,2194,5148.138952164009,True
1,1,999 Jennifer Roads,Brandyfort,MT,31926,FAKE002122,3/7/2019,5666315,6224492,11890807,2486.88,2731.86,5218.75,2296,5176.668262951676,True
1,1,02430 Victor Rapids Suite 738,Amyshire,WI,68133,FAKE002123,3/10/2023,3278054,1905087,5183141,4024.49,2338.89,6363.38,832,6222.258103241296,True
1,1,04335 Flores Center Apt. 723,East Gary,OK,5749,FAKE002124,9/17/2019,6522435,5185987,11708422,3129.47,2488.24,5617.71,2102,5567.4854969091775,True
1,1,78959 Perez Row Apt. 093,Cindyberg,UT,44908,FAKE002125,10/20/2022,1879315,1483579,3362894,1966.01,1552.01,3518.02,973,3452.6632443531826,True
1,1,92899 Shawna Skyway,Veronicamouth,MO,41539,FAKE002126,5/5/2020,6553156,2853632,9406788,3535.69,1539.65,5075.34,1871,5024.99358974359,True
1,1,456 Vernon Crossing Apt. 013,West Melissa,WY,85222,FAKE002127,3/15/2022,6852855,4918420,11771275,5833.14,4186.55,10019.69,1192,9866.953059513831,True
1,1,973 Sarah Stravenue Suite 690,Lake Kimberly,AZ,9108,FAKE002128,11/8/2020,6442805,2185397,8628202,3866.19,1311.41,5177.6,1684,5120.594658753709,True
1,1,7411 Miller Camp Suite 411,Mirandamouth,ND,40647,FAKE002129,10/9/2022,5283759,2099350,7383109,5464.92,2171.33,7636.24,984,7495.542131979695,True
1,1,535 Riley Inlet Apt. 122,Pricefurt,NE,17482,FAKE002130,6/14/2022,4695026,3561373,8256399,4332.79,3286.61,7619.4,1101,7492.195099818512,True
1,1,845 Garcia Fields Apt. 236,Hunterside,UT,1839,FAKE002131,1/28/2021,3003861,3775485,6779346,1894.86,2381.61,4276.47,1603,4226.52493765586,True
1,1,0219 Shane Trail Apt. 174,Elizabethland,ID,69682,FAKE002132,2/10/2022,2180529,2434667,4615196,1805.6,2016.04,3821.63,1225,3764.4339314845024,True
1,1,868 Amy Street,Moralesside,MS,23792,FAKE002133,9/7/2018,3073618,4577791,7651409,1249.44,1860.9,3110.34,2477,3087.735673930589,True
